date,district,latitude,longitude,neighborhood,bathrooms,exterior,floor,hasLift,price,priceByArea,propertyType,operation,rooms,size,parkingSpace.hasParkingSpace,propertyCode,municipality,country,newDevelopment,status,detailedType.typology,province,distance,address
2017-01-18 21:56:53,Getafe norte,40.3168066,-3.715163,,4,false,,,374000,947,chalet,sale,5,395,,34908384,Getafe,es,false,good,,Madrid,2022,DE LA ALMAZARA
2017-01-18 21:56:53,Getafe Centro,40.30695,-3.7320336,,1,true,1,false,127000,1588,flat,sale,3,80,,35075764,Getafe,es,false,good,,Madrid,222,calle Cuestas Altas
2017-01-18 21:56:53,Sector 3,40.2974554,-3.7415084,,3,false,,,320000,914,chalet,sale,4,350,,35685058,Getafe,es,false,good,,Madrid,1126,antonio Soler
2017-01-18 21:56:53,El Bercial,40.32182,-3.73606,,2,true,,true,300000,1948,flat,sale,4,154,,34466351,Getafe,es,true,,,Madrid,1768,"avenida Rosa Regás, 10"
2017-01-18 21:56:53,Los Molinos,40.321,-3.70748,,2,true,3,true,193000,2443,flat,sale,2,79,,35641325,Getafe,es,false,good,,Madrid,2823,calle del Galgo Corredor
2017-01-18 21:56:53,San Isidro,40.3046084,-3.7302849,,2,true,2,false,189000,1969,flat,sale,3,96,,35054365,Getafe,es,false,good,,Madrid,374,"calle Barco, 4"
2017-01-18 21:56:53,Buenavista,40.2983678,-3.7570204,,2,true,,true,151101,1526,flat,sale,3,99,,35629311,Getafe,es,true,,,Madrid,2102,avenida Manuel Azaña esq c/Lina Odena  s/n
2017-01-18 21:56:53,Buenavista,40.2985084,-3.7559667,,2,true,,true,159265,1810,flat,sale,3,88,,31340944,Getafe,es,true,,,Madrid,2014,avenida Avenida Isabel de Palencia con Paseo de Mika Feldman s/n
2017-01-18 21:56:53,Buenavista,40.2985084,-3.7559667,,2,true,,true,167117,1759,flat,sale,3,95,,31340949,Getafe,es,true,,,Madrid,2014,avenida Avenida Isabel de Palencia con Paseo de Mika Feldman s/n
2017-01-18 21:56:53,Buenavista,40.2985084,-3.7559667,,2,true,,true,156939,1652,flat,sale,3,95,,30287232,Getafe,es,true,,,Madrid,2014,avenida Avenida Isabel de Palencia con Paseo de Mika Feldman s/n
2017-01-18 21:56:53,Sector 3,40.2897283,-3.742658,,3,false,,,370000,1480,chalet,sale,5,250,,34434918,Getafe,es,false,good,,Madrid,1939,calle betelgeuse
2017-01-18 21:56:53,El Bercial,40.32182,-3.73606,,2,true,,true,298000,1840,flat,sale,4,162,,35078681,Getafe,es,true,,,Madrid,1768,"avenida Rosa Regás, 10"
2017-01-18 21:56:53,Juan de la Cierva,40.3148065,-3.7201605,,1,true,en,false,107500,1604,flat,sale,3,67,,35641239,Getafe,es,false,good,,Madrid,1551,avenida de las ciudades
2017-01-18 21:56:53,El Rosón - Kelvinator,40.3155477,-3.7342916,,1,true,3,true,139114,1830,flat,sale,2,76,,33216064,Getafe,es,true,,,Madrid,1064,calle Ramón Rubial s/n
2017-01-18 21:56:53,El Rosón - Kelvinator,40.3155477,-3.7342916,,2,true,4,true,185173,1764,flat,sale,3,105,,33216088,Getafe,es,true,,,Madrid,1064,calle Ramón Rubial s/n
2017-01-18 21:56:53,El Rosón - Kelvinator,40.3155477,-3.7342916,,2,true,3,true,229551,1822,flat,sale,4,126,,33216089,Getafe,es,true,,,Madrid,1064,calle Ramón Rubial s/n
2017-01-18 21:56:53,El Bercial,40.3231152,-3.7366304,,2,true,1,true,179000,1316,flat,sale,3,136,,35601050,Getafe,es,false,good,,Madrid,1916,calle Dulce Chacón
2017-01-18 21:56:53,Sector 3,40.3031368,-3.7377147,,3,false,,,269000,1620,chalet,sale,5,166,,35225181,Getafe,es,false,good,,Madrid,426,Sector 3
2017-01-18 21:56:53,Juan de la Cierva,40.311314,-3.7206173,,1,true,en,false,118000,1788,flat,sale,3,66,,35608751,Getafe,es,false,good,,Madrid,1304,calle Castellón de la Plana
2017-01-18 21:56:53,Juan de la Cierva,40.3125326,-3.7218522,,1,true,4,false,76500,1093,flat,sale,3,70,,35557203,Getafe,es,false,good,,Madrid,1284,calle tarragona
2017-01-18 21:56:53,Buenavista,40.2983678,-3.7570204,,2,true,,true,151251,1528,flat,sale,3,99,,33241149,Getafe,es,true,,,Madrid,2102,avenida Manuel Azaña esq c/Lina Odena  s/n
2017-01-18 21:56:53,Buenavista,40.2983678,-3.7570204,,2,true,,true,154931,1504,flat,sale,3,103,,33241181,Getafe,es,true,,,Madrid,2102,avenida Manuel Azaña esq c/Lina Odena  s/n
2017-01-18 21:56:53,Sector 3,40.2978034,-3.7397085,,3,false,,,250000,893,chalet,sale,3,280,,35451158,Getafe,es,false,good,,Madrid,1016,peñalara
2017-01-18 21:56:53,Juan de la Cierva,40.3095305,-3.7180227,,1,true,4,false,84500,1300,flat,sale,3,65,,34598440,Getafe,es,false,good,,Madrid,1437,Juan de la Cierva
2017-01-18 21:56:53,Buenavista,40.3036685,-3.7494686,,2,true,3,true,227500,2087,flat,sale,3,109,,35466400,Getafe,es,false,good,,Madrid,1309,Buenavista
2017-01-18 21:56:53,Sector 3,40.2895231,-3.7533799,,3,false,,,360000,1075,chalet,sale,4,335,,33628428,Getafe,es,false,good,,Madrid,2440,calle monfragüe
2017-01-18 21:56:53,El Rosón - Kelvinator,40.3177425,-3.7312382,,2,true,4,true,262700,2102,flat,sale,3,125,,35603150,Getafe,es,false,good,,Madrid,1334,torroja
2017-01-18 21:56:53,El Bercial,40.3182443,-3.7400779,,2,true,4,true,228800,2080,flat,sale,3,110,,35560737,Getafe,es,false,good,,Madrid,1449,avenida de chile
2017-01-18 21:56:53,Universidad,40.3130815,-3.7268707,,1,true,bj,true,79500,1120,flat,sale,2,71,,32715916,Getafe,es,false,good,,Madrid,1012,calle titulcia
2017-01-18 21:56:53,Universidad,40.3172452,-3.7177314,,1,true,2,true,84950,1214,flat,sale,3,70,,32756340,Getafe,es,false,good,,Madrid,1884,calle cataluña
2017-01-18 21:56:53,Las Dehesillas - Vereda de los Estudiantes,40.3219017,-3.7575109,Las Dehesillas-Vereda de los Estudiantes,3,false,,,317000,1378,chalet,sale,3,230,,33812926,Leganés,es,false,renew,,Madrid,2646,avenida derechos humanos
2017-01-18 21:56:53,Las Dehesillas - Vereda de los Estudiantes,40.3204059,-3.7519605,Las Dehesillas-Vereda de los Estudiantes,1,true,4,true,129999,2167,flat,sale,2,60,,34757638,Leganés,es,false,good,,Madrid,2193,calle pontevedra
2017-01-18 21:56:53,San Isidro,40.3031406,-3.7302649,,2,true,bj,true,190000,1545,flat,sale,2,123,,34805263,Getafe,es,false,good,,Madrid,466,plaza Benjamin Palencia
2017-01-18 21:56:53,Juan de la Cierva,40.311484,-3.7172461,,1,true,4,false,75000,1071,flat,sale,3,70,,34043648,Getafe,es,false,good,,Madrid,1572,calle extremadura
2017-01-18 21:56:53,Getafe Centro,40.3115033,-3.7259188,,1,false,1,false,86000,1323,flat,sale,3,65,,35155008,Getafe,es,false,renew,,Madrid,941,calle Gálvez
2017-01-18 21:56:53,Getafe norte,40.3256917,-3.7232025,,2,true,2,true,184900,1926,flat,sale,3,96,,35663283,Getafe,es,false,good,,Madrid,2386,"avenida de María Zambrano, 13"
2017-01-18 21:56:53,Getafe Centro,40.3085301,-3.7257766,,2,true,1,true,246500,2143,flat,sale,3,115,,35179496,Getafe,es,false,good,,Madrid,778,Getafe Centro
2017-01-18 21:56:53,Universidad,40.3115952,-3.7274648,,2,false,3,true,123000,1757,flat,sale,1,70,,35564735,Getafe,es,false,good,,Madrid,853,calle Sánchez Morate
2017-01-18 21:56:53,Las Dehesillas - Vereda de los Estudiantes,40.3171407,-3.7552778,Las Dehesillas-Vereda de los Estudiantes,3,false,bj,,290000,1324,chalet,sale,4,219,,34960602,Leganés,es,false,good,,Madrid,2167,barrio Las Dehesillas-Vereda de los Estudiantes
2017-01-18 21:56:53,Universidad,40.312921,-3.7191513,,1,true,5,false,65000,903,flat,sale,3,72,,28036146,Getafe,es,false,good,,Madrid,1500,Universidad
2017-01-18 21:56:53,El Bercial,40.3247069,-3.7354118,,3,false,,,434000,1607,chalet,sale,6,270,,35364297,Getafe,es,false,good,,Madrid,2085,"ronda de las acacias, 16"
2017-01-18 21:56:53,Universidad,40.3140844,-3.7222749,,1,true,2,false,87000,967,flat,sale,3,90,,35614943,Getafe,es,false,good,,Madrid,1362,avenida España
2017-01-18 21:56:53,El Rosón - Kelvinator,40.3155185,-3.7349777,,2,true,2,true,270000,2045,flat,sale,3,132,,35342147,Getafe,es,false,good,,Madrid,1063,calle TORROJA
2017-01-18 21:56:53,La Alhóndiga,40.3094782,-3.740632,,1,true,5,false,60000,1000,flat,sale,2,60,,34687726,Getafe,es,false,good,,Madrid,662,calle perdiz
2017-01-18 21:56:53,San Isidro,40.3030468,-3.7291814,,1,true,bj,false,68000,1333,flat,sale,2,51,,34666131,Getafe,es,false,renew,,Madrid,543,calle valdemoro
2017-01-18 21:56:53,La Alhóndiga,40.3031613,-3.7404007,,1,true,1,true,80000,1481,flat,sale,2,54,,35358702,Getafe,es,false,renew,,Madrid,602,calle Cóndor
2017-01-18 21:56:53,San Isidro,40.3011419,-3.7303495,,2,true,1,true,180000,1500,flat,sale,4,120,,33628164,Getafe,es,false,good,,Madrid,633,"calle doña romera, 26"
2017-01-18 21:56:53,El Bercial,40.3273802,-3.7347016,,2,true,1,true,290000,2358,flat,sale,4,123,,35219409,Getafe,es,false,good,,Madrid,2380,calle Alcalde Jesús Prieto
2017-01-18 21:56:53,Sector 3,40.2977553,-3.7407621,,4,false,,,235900,1123,chalet,sale,6,210,,34664032,Getafe,es,false,good,,Madrid,1064,Sector 3
2017-01-18 21:56:53,Getafe norte,40.3244525,-3.7217902,,2,true,2,true,194000,1748,flat,sale,4,111,,34835940,Getafe,es,false,good,,Madrid,2313,avenida de María Zambrano
2017-01-18 21:56:53,El Bercial,40.32259,-3.73606,,2,true,1,true,199000,1221,flat,sale,4,163,,35689219,Getafe,es,false,good,,Madrid,1853,calle José Luis Garci
2017-01-18 21:56:53,San Isidro,40.303854,-3.7321081,,2,true,2,true,199500,2036,duplex,sale,2,98,,33323740,Getafe,es,false,good,,Madrid,300,calle norte
2017-01-18 21:56:53,Universidad,40.3161134,-3.7272536,,2,true,4,true,291000,2273,flat,sale,3,128,,35680838,Getafe,es,true,,,Madrid,1277,"avenida de Madrid, 127"
2017-01-18 21:56:53,Universidad,40.3161134,-3.7272536,,2,true,2,true,288000,2165,flat,sale,3,133,,35680818,Getafe,es,true,,,Madrid,1277,"avenida de Madrid, 127"
2017-01-18 21:56:53,Getafe norte,40.3250895,-3.7255763,,1,true,2,true,108000,2250,flat,sale,1,48,,35697037,Getafe,es,false,good,,Madrid,2251,CEDRA
2017-01-18 21:56:53,Sector 3,40.2936903,-3.7560212,,3,false,,,325000,1250,chalet,sale,4,260,,33978554,Getafe,es,false,good,,Madrid,2291,calle gimnasia
2017-01-18 21:56:53,Buenavista,40.3017452,-3.7496219,,2,true,,true,136352,1794,flat,sale,2,76,,33781618,Getafe,es,true,,,Madrid,1379,"avenida Manuel Azaña , 1"
2017-01-18 21:56:53,Juan de la Cierva,40.3077917,-3.724227,,1,true,3,false,100000,1111,flat,sale,3,90,,34784471,Getafe,es,false,good,,Madrid,879,"avenida Juan de la Cierva, 14"
2017-01-18 21:56:53,Getafe norte,40.3225861,-3.7122463,,3,false,,,385000,1481,chalet,sale,4,260,,34956817,Getafe,es,false,good,,Madrid,2629,"calle Doña Mariquita la Música, 41"
2017-01-18 21:56:53,San Isidro,40.3052774,-3.7318869,,1,true,2,false,81000,1157,flat,sale,3,70,,34869679,Getafe,es,false,good,,Madrid,220,calle Castilla
2017-01-18 21:56:53,El Bercial,40.3270841,-3.7334982,,6,false,,,850000,1616,chalet,sale,6,526,,35683914,Getafe,es,false,good,,Madrid,2348,El Bercial
2017-01-18 21:56:53,Sector 3,40.2895737,-3.7514828,,3,false,,,350000,1458,chalet,sale,3,240,,33764558,Getafe,es,false,good,,Madrid,2332,"calle cerro de los santos, 5"
2017-01-18 21:56:53,El Bercial,40.331387,-3.7299332,,3,true,5,true,840000,2897,penthouse,sale,5,290,,35676561,Getafe,es,false,good,,Madrid,2850,calle Elvira Lindo
2017-01-18 21:56:53,El Bercial,40.3232623,-3.7378806,,2,true,1,true,220500,1838,flat,sale,3,120,,35266057,Getafe,es,false,good,,Madrid,1946,El Bercial
2017-01-18 21:56:53,Getafe Centro,40.3083268,-3.7303581,,2,true,en,true,259000,2214,flat,sale,3,117,,35691812,Getafe,es,false,good,,Madrid,426,calle Jacinto Benavente
2017-01-18 21:56:53,Las Dehesillas - Vereda de los Estudiantes,40.3200429,-3.7511808,Las Dehesillas-Vereda de los Estudiantes,2,true,2,true,188500,1714,flat,sale,3,110,,30892986,Leganés,es,false,,,Madrid,2119,barrio Las Dehesillas-Vereda de los Estudiantes
2017-01-18 21:56:53,El Bercial,40.32152,-3.73901,,2,true,1,true,188400,1728,flat,sale,2,109,,34797318,Getafe,es,false,good,,Madrid,1774,El Bercial
2017-01-18 21:56:53,San Isidro,40.3024145,-3.7273965,,1,true,3,true,148900,1885,flat,sale,3,79,,33899926,Getafe,es,false,good,,Madrid,707,calle pinto
2017-01-18 21:56:53,Getafe Centro,40.3051027,-3.7272111,,2,true,2,true,215000,1536,duplex,sale,4,140,,26578871,Getafe,es,false,good,,Madrid,610,calle Magdalnea
2017-01-18 21:56:53,Getafe Centro,40.311596,-3.734823,,2,true,1,true,197000,1791,flat,sale,4,110,,35697858,Getafe,es,false,good,,Madrid,627,Getafe Centro
2017-01-18 21:56:53,El Bercial,40.3228222,-3.7397544,,2,true,2,true,196000,1980,flat,sale,3,99,,34104935,Getafe,es,false,good,,Madrid,1929,El Bercial
2017-01-18 21:56:53,Juan de la Cierva,40.3129592,-3.7147717,,1,true,4,false,110000,1375,flat,sale,4,80,,34547007,Getafe,es,false,good,,Madrid,1830,avenida de las ciudades
2017-01-18 21:56:53,San Isidro,40.3041793,-3.7282662,,1,true,1,false,145000,1611,flat,sale,3,90,,35686074,Getafe,es,false,good,,Madrid,550,"calle Calvario, 2"
2017-01-18 21:56:53,Universidad,40.3177043,-3.7240837,,1,true,1,false,83700,1288,flat,sale,3,65,,35692437,Getafe,es,false,good,,Madrid,1567,PENSAMIENTO
2017-01-18 21:56:53,San Isidro,40.3022106,-3.7332137,,2,true,1,true,205311,2281,flat,sale,2,90,,34687295,Getafe,es,true,,,Madrid,428,calle Toledo s/n
2017-01-18 21:56:53,Sector 3,40.2864337,-3.7467081,,1,true,1,false,180000,1488,flat,sale,2,121,,35245260,Getafe,es,false,good,,Madrid,2412,calle Isla de Bohol
2017-01-18 21:56:53,La Alhóndiga,40.3069905,-3.7385957,,1,false,2,false,79200,1298,flat,sale,2,61,,32291865,Getafe,es,false,good,,Madrid,379,"calle tórtola, 2"
2017-01-18 21:56:53,Juan de la Cierva,40.3112891,-3.7245609,,1,true,4,false,95500,1326,flat,sale,3,72,,35683546,Getafe,es,false,good,,Madrid,1017,avenida de los angeles
2017-01-18 21:56:53,Getafe norte,40.325376,-3.722983,,1,true,bj,true,100100,2328,flat,sale,1,43,,34254297,Getafe,es,false,good,,Madrid,2362,calle cedra
2017-01-18 21:56:53,Getafe norte,40.325376,-3.724483,,2,true,1,true,182600,2341,flat,sale,2,78,,34254167,Getafe,es,false,good,,Madrid,2313,calle cedra
2017-01-18 21:56:53,Sector 3,40.2872916,-3.7475926,,4,false,,,320000,1000,chalet,sale,5,320,,29542114,Getafe,es,false,good,,Madrid,2362,Sector 3
2017-01-18 21:56:53,El Bercial,40.3169016,-3.7389003,,2,true,2,true,175000,1944,flat,sale,3,90,,35694194,Getafe,es,false,good,,Madrid,1276,El Bercial
2017-01-18 21:56:53,San Isidro,40.302105,-3.7329289,,1,true,en,false,73000,936,flat,sale,3,78,,35690353,Getafe,es,false,renew,,Madrid,445,DOÑA ROMERA
2017-01-18 21:56:53,Universidad,40.3134185,-3.7175919,,1,true,4,false,76000,1027,flat,sale,2,74,,35604606,Getafe,es,false,good,,Madrid,1642,avenida España
2017-01-18 21:56:53,El Bercial,40.329387,-3.7311332,,3,true,2,true,459000,2732,flat,sale,4,168,,35009194,Getafe,es,false,good,,Madrid,2617,"calle Elvira Lindo, 2"
2017-01-18 21:56:53,El Bercial,40.3174678,-3.7413334,,4,false,,,430000,1700,chalet,sale,5,253,,34657842,Getafe,es,false,good,,Madrid,1409,pilar bardem
2017-01-18 21:56:53,Juan de la Cierva,40.3098474,-3.7203876,,1,true,3,false,80000,1096,flat,sale,3,73,,35693423,Getafe,es,false,good,,Madrid,1257,VALENCIA
2017-01-18 21:56:53,Universidad,40.314501,-3.7289435,,3,true,3,true,685000,3086,flat,sale,3,222,,30631070,Getafe,es,false,good,,Madrid,1052,Universidad
2017-01-18 21:56:53,Getafe Centro,40.3056704,-3.7265166,,1,true,1,false,109000,1473,flat,sale,3,74,,35690544,Getafe,es,false,renew,,Madrid,662,Getafe Centro
2017-01-18 21:56:53,Getafe Centro,40.3120965,-3.7314459,,1,true,4,false,65000,956,flat,sale,3,68,,32145616,Getafe,es,false,good,,Madrid,723,"calle serranillos, 37"
2017-01-18 21:56:53,Buenavista,40.3074963,-3.7512946,,1,true,bj,true,180000,2118,flat,sale,2,85,,31133139,Getafe,es,true,,,Madrid,1449,"calle Enrique Líster, 2"
2017-01-18 21:56:53,La Alhóndiga,40.309435,-3.7382258,,1,true,3,false,74000,1233,flat,sale,2,60,,35689323,Getafe,es,false,good,,Madrid,508,La Alhóndiga
2017-01-18 21:56:53,Getafe Centro,40.310336,-3.7242908,,1,true,4,true,73900,1232,flat,sale,3,60,,35684091,Getafe,es,false,good,,Madrid,979,avenida Juan de la Cierva
2017-01-18 21:56:53,Universidad,40.31364,-3.72692,,1,true,2,true,170000,1789,flat,sale,3,95,,35672066,Getafe,es,false,good,,Madrid,1058,"calle Madrid, 122"
2017-01-18 21:56:53,Getafe Centro,40.3102592,-3.7313118,,1,false,1,false,117260,1563,flat,sale,2,75,,34772642,Getafe,es,false,good,,Madrid,540,Getafe Centro
2017-01-18 21:56:53,Juan de la Cierva,40.3051108,-3.7225685,,1,true,bj,false,75000,987,flat,sale,3,76,,35340712,Getafe,es,false,good,,Madrid,1001,avenida Juan de la Cierva
2017-01-18 21:56:53,Getafe Centro,40.3127843,-3.7281606,,1,true,2,false,100000,1429,flat,sale,3,70,,35690503,Getafe,es,false,good,,Madrid,920,Getafe Centro
2017-01-18 21:56:53,La Alhóndiga,40.3049905,-3.7400957,,1,false,,false,79200,1298,flat,sale,2,61,,32348703,Getafe,es,false,good,,Madrid,501,calle tórtola
2017-01-18 21:56:53,El Bercial,40.32201,-3.73644,,2,true,4,true,223489,2013,flat,sale,4,111,,34956063,Getafe,es,true,,,Madrid,1792,"avenida Salvador Allende, 16"
2017-01-18 21:56:53,El Bercial,40.32201,-3.73644,,2,true,5,true,244377,2107,flat,sale,3,116,,34956064,Getafe,es,true,,,Madrid,1792,"avenida Salvador Allende, 16"
2017-01-18 21:56:54,El Bercial,40.32201,-3.73644,,2,true,5,true,236989,1992,flat,sale,4,119,,34956065,Getafe,es,true,,,Madrid,1792,"avenida Salvador Allende, 16"
2017-01-18 21:56:54,El Bercial,40.32201,-3.73644,,2,true,5,true,231924,1949,flat,sale,3,119,,34956083,Getafe,es,true,,,Madrid,1792,"avenida Salvador Allende, 16"
2017-01-18 21:56:54,Getafe norte,40.3229081,-3.7264158,,1,true,,false,100100,2224,flat,sale,1,45,,35675310,Getafe,es,false,,,Madrid,1999,Getafe norte
2017-01-18 21:56:54,San Isidro,40.3035277,-3.7273044,,1,true,3,true,129900,1804,flat,sale,3,72,,35067638,Getafe,es,false,good,,Madrid,653,San Isidro
2017-01-18 21:56:54,El Bercial,40.3253658,-3.7303332,,2,true,2,true,398000,2442,flat,sale,4,163,,35623129,Getafe,es,false,good,,Madrid,2182,calle Camerún
2017-01-18 21:56:54,El Bercial,40.3288731,-3.7287448,,2,true,2,true,225000,1957,flat,sale,2,115,,35666769,Getafe,es,false,good,,Madrid,2590,calle Camerún
2017-01-18 21:56:54,Sector 3,40.2866895,-3.7566939,,2,true,1,true,155000,1824,flat,sale,3,85,,33583593,Getafe,es,false,good,,Madrid,2862,"calle islas canarias, 131"
2017-01-18 21:56:54,El Rosón - Kelvinator,40.3145524,-3.732323,,2,true,1,true,280000,2014,flat,sale,3,139,,34468337,Getafe,es,true,,,Madrid,969,paseo Paseo de la Estación esquina calle Terradas s/n
2017-01-18 21:56:54,El Rosón - Kelvinator,40.3145524,-3.732323,,3,true,2,true,380000,1727,flat,sale,5,220,,29143006,Getafe,es,true,,,Madrid,969,paseo Paseo de la Estación esquina calle Terradas s/n
2017-01-18 21:56:54,El Rosón - Kelvinator,40.3145524,-3.732323,,3,true,5,true,400000,1681,flat,sale,5,238,,30787576,Getafe,es,true,,,Madrid,969,paseo Paseo de la Estación esquina calle Terradas s/n
2017-01-18 21:56:54,Juan de la Cierva,40.3129023,-3.7182965,,1,true,1,false,77000,1069,flat,sale,3,72,,35413940,Getafe,es,false,good,,Madrid,1562,calle Murcia
2017-01-18 21:56:54,Juan de la Cierva,40.3127715,-3.7165927,,1,true,3,false,74300,1004,flat,sale,3,74,,34114604,Getafe,es,false,good,,Madrid,1682,calle huesca
2017-01-18 21:56:54,San Isidro,40.300883,-3.7304528,,2,true,2,true,195000,1857,flat,sale,4,105,,31423876,Getafe,es,false,good,,Madrid,653,"perate, 17"
2017-01-18 21:56:54,Las Dehesillas - Vereda de los Estudiantes,40.31923,-3.75369,Las Dehesillas-Vereda de los Estudiantes,3,false,,,469999,1343,chalet,sale,4,350,,35102681,Leganés,es,false,good,,Madrid,2207,calle de bilbao
2017-01-18 21:56:54,Getafe norte,40.3229348,-3.7142512,,2,true,4,true,205000,2010,flat,sale,4,102,,35496819,Getafe,es,false,good,,Madrid,2540,calle María la Judía
2017-01-18 21:56:54,Universidad,40.3159877,-3.7187726,,1,true,5,false,69500,927,flat,sale,3,75,,35623818,Getafe,es,false,good,,Madrid,1725,Universidad
2017-01-18 21:56:54,Juan de la Cierva,40.3124288,-3.7131811,,1,true,2,false,109500,1460,flat,sale,3,75,,35623728,Getafe,es,false,good,,Madrid,1930,Juan de la Cierva
2017-01-18 21:56:54,Getafe norte,40.3229709,-3.7231921,,3,false,,,460000,1314,chalet,sale,5,350,,32222206,Getafe,es,false,good,,Madrid,2112,"calle de lorenzo vázquez, 12"
2017-01-18 21:56:54,Sector 3,40.2816542,-3.7481337,,3,false,,,275000,1146,chalet,sale,4,240,,35639157,Getafe,es,false,good,,Madrid,2946,calle del Sainete
2017-01-18 21:56:54,Buenavista,40.2985084,-3.7559667,,2,true,,true,148756,1600,flat,sale,3,93,,31340946,Getafe,es,true,,,Madrid,2014,avenida Avenida Isabel de Palencia con Paseo de Mika Feldman s/n
2017-01-18 21:56:54,Buenavista,40.2985084,-3.7559667,,2,true,,true,156986,1652,flat,sale,3,95,,31340947,Getafe,es,true,,,Madrid,2014,avenida Avenida Isabel de Palencia con Paseo de Mika Feldman s/n
2017-01-18 21:56:54,Buenavista,40.2985084,-3.7559667,,2,true,,true,143931,1636,flat,sale,3,88,,31340948,Getafe,es,true,,,Madrid,2014,avenida Avenida Isabel de Palencia con Paseo de Mika Feldman s/n
2017-01-18 21:56:54,Getafe norte,40.3156563,-3.715704,,1,true,3,true,225000,2813,flat,sale,2,80,,35282068,Getafe,es,false,good,,Madrid,1910,"avenida Francisco Fernandez Ordoñez, 21"
2017-01-18 21:56:54,Sector 3,40.2947337,-3.7420081,,3,false,,,320000,1159,chalet,sale,6,276,,34869674,Getafe,es,false,good,,Madrid,1409,Sector 3
2017-01-18 21:56:54,Sector 3,40.2892773,-3.7513166,,3,false,,,360000,1385,chalet,sale,4,260,,34699329,Getafe,es,false,good,,Madrid,2350,calle Monfragüe
2017-01-18 21:56:54,El Bercial,40.3226989,-3.7358924,,2,true,1,true,295000,2235,flat,sale,3,132,,35492670,Getafe,es,true,,,Madrid,1864,calle Guinea Ecuatorial esquina Joan Miró s/n
2017-01-18 21:56:54,Buenavista,40.3087493,-3.7505598,,2,true,1,true,199000,1579,flat,sale,3,126,,35516476,Getafe,es,true,,,Madrid,1411,avenida 14 de abril esquina Calle General Miaja s/n
2017-01-18 21:56:54,Buenavista,40.3087493,-3.7505598,,2,true,1,true,250646,1765,duplex,sale,3,142,,35516477,Getafe,es,true,,,Madrid,1411,avenida 14 de abril esquina Calle General Miaja s/n
2017-01-18 21:56:54,Buenavista,40.3087493,-3.7505598,,2,true,2,true,231707,1810,flat,sale,3,128,,35516481,Getafe,es,true,,,Madrid,1411,avenida 14 de abril esquina Calle General Miaja s/n
2017-01-18 21:56:54,Buenavista,40.3087493,-3.7505598,,2,true,1,true,216748,1762,flat,sale,3,123,,35516485,Getafe,es,true,,,Madrid,1411,avenida 14 de abril esquina Calle General Miaja s/n
2017-01-18 21:56:54,Buenavista,40.3087493,-3.7505598,,2,true,2,true,223775,1776,flat,sale,3,126,,35516487,Getafe,es,true,,,Madrid,1411,avenida 14 de abril esquina Calle General Miaja s/n
2017-01-18 21:56:54,Buenavista,40.3087493,-3.7505598,,2,true,2,true,218558,1777,flat,sale,3,123,,35516488,Getafe,es,true,,,Madrid,1411,avenida 14 de abril esquina Calle General Miaja s/n
2017-01-18 21:56:54,Buenavista,40.3087493,-3.7505598,,2,true,1,true,207618,1635,flat,sale,3,127,,35535354,Getafe,es,true,,,Madrid,1411,avenida 14 de abril esquina Calle General Miaja s/n
2017-01-18 21:56:54,Buenavista,40.3087493,-3.7505598,,2,true,1,true,257412,1813,duplex,sale,3,142,,35535355,Getafe,es,true,,,Madrid,1411,avenida 14 de abril esquina Calle General Miaja s/n
2017-01-18 21:56:54,Buenavista,40.3087493,-3.7505598,,2,true,2,true,205505,1684,flat,sale,3,122,,35535356,Getafe,es,true,,,Madrid,1411,avenida 14 de abril esquina Calle General Miaja s/n
2017-01-18 21:56:54,Buenavista,40.3087493,-3.7505598,,2,true,2,true,241315,1885,flat,sale,3,128,,35535357,Getafe,es,true,,,Madrid,1411,avenida 14 de abril esquina Calle General Miaja s/n
2017-01-18 21:56:54,Buenavista,40.3087493,-3.7505598,,2,true,1,true,208574,1642,flat,sale,3,127,,35535370,Getafe,es,true,,,Madrid,1411,avenida 14 de abril esquina Calle General Miaja s/n
2017-01-18 21:56:54,Buenavista,40.3087493,-3.7505598,,2,true,2,true,199000,1631,flat,sale,3,122,,35535372,Getafe,es,true,,,Madrid,1411,avenida 14 de abril esquina Calle General Miaja s/n
2017-01-18 21:56:54,Buenavista,40.3087493,-3.7505598,,2,true,2,true,233093,1821,flat,sale,3,128,,35535373,Getafe,es,true,,,Madrid,1411,avenida 14 de abril esquina Calle General Miaja s/n
2017-01-18 21:56:54,Buenavista,40.3087493,-3.7505598,,2,true,1,true,197000,1589,flat,sale,3,124,,35535374,Getafe,es,true,,,Madrid,1411,avenida 14 de abril esquina Calle General Miaja s/n
2017-01-18 21:56:54,Sector 3,40.2972195,-3.7419918,,3,false,,,236000,1242,chalet,sale,4,190,,35537955,Getafe,es,false,good,,Madrid,1170,Sector 3
2017-01-18 21:56:54,Sector 3,40.2860417,-3.7433282,,4,false,,,370000,1057,chalet,sale,11,350,,34337755,Getafe,es,false,good,,Madrid,2343,calle betelgeuse
2017-01-18 21:56:54,Sector 3,40.2945913,-3.74201,,2,false,,,268150,1094,chalet,sale,4,245,,35337425,Getafe,es,false,good,,Madrid,1423,Sector 3
2017-01-18 21:56:54,Sector 3,40.2940859,-3.7406912,,2,false,,,249900,1562,chalet,sale,4,160,,35654533,Getafe,es,false,good,,Madrid,1427,Sector 3
